time_ms,f0,ID
0.0,,108_208_38_1_20250114_163310_birthday_board.wav
2.007245877015511,,108_208_38_1_20250114_163310_birthday_board.wav
4.014491754031022,,108_208_38_1_20250114_163310_birthday_board.wav
6.021737631046533,,108_208_38_1_20250114_163310_birthday_board.wav
8.028983508062044,,108_208_38_1_20250114_163310_birthday_board.wav
10.036229385077554,,108_208_38_1_20250114_163310_birthday_board.wav
12.043475262093066,,108_208_38_1_20250114_163310_birthday_board.wav
14.050721139108578,,108_208_38_1_20250114_163310_birthday_board.wav
16.05796701612409,,108_208_38_1_20250114_163310_birthday_board.wav
18.0652128931396,,108_208_38_1_20250114_163310_birthday_board.wav
20.07245877015511,,108_208_38_1_20250114_163310_birthday_board.wav
22.079704647170622,,108_208_38_1_20250114_163310_birthday_board.wav
24.086950524186133,,108_208_38_1_20250114_163310_birthday_board.wav
26.094196401201643,,108_208_38_1_20250114_163310_birthday_board.wav
28.101442278217156,,108_208_38_1_20250114_163310_birthday_board.wav
30.108688155232667,,108_208_38_1_20250114_163310_birthday_board.wav
32.11593403224818,,108_208_38_1_20250114_163310_birthday_board.wav
34.12317990926369,,108_208_38_1_20250114_163310_birthday_board.wav
36.1304257862792,,108_208_38_1_20250114_163310_birthday_board.wav
38.13767166329471,,108_208_38_1_20250114_163310_birthday_board.wav
40.14491754031022,,108_208_38_1_20250114_163310_birthday_board.wav
42.15216341732573,,108_208_38_1_20250114_163310_birthday_board.wav
44.159409294341245,,108_208_38_1_20250114_163310_birthday_board.wav
46.16665517135675,,108_208_38_1_20250114_163310_birthday_board.wav
48.173901048372265,,108_208_38_1_20250114_163310_birthday_board.wav
50.18114692538778,,108_208_38_1_20250114_163310_birthday_board.wav
52.188392802403285,,108_208_38_1_20250114_163310_birthday_board.wav
54.1956386794188,,108_208_38_1_20250114_163310_birthday_board.wav
56.20288455643431,,108_208_38_1_20250114_163310_birthday_board.wav
58.21013043344982,,108_208_38_1_20250114_163310_birthday_board.wav
60.21737631046533,,108_208_38_1_20250114_163310_birthday_board.wav
62.22462218748084,,108_208_38_1_20250114_163310_birthday_board.wav
64.23186806449635,,108_208_38_1_20250114_163310_birthday_board.wav
66.23911394151186,,108_208_38_1_20250114_163310_birthday_board.wav
68.24635981852738,,108_208_38_1_20250114_163310_birthday_board.wav
70.25360569554289,,108_208_38_1_20250114_163310_birthday_board.wav
72.2608515725584,,108_208_38_1_20250114_163310_birthday_board.wav
74.26809744957392,,108_208_38_1_20250114_163310_birthday_board.wav
76.27534332658942,,108_208_38_1_20250114_163310_birthday_board.wav
78.28258920360493,,108_208_38_1_20250114_163310_birthday_board.wav
80.28983508062043,,108_208_38_1_20250114_163310_birthday_board.wav
82.29708095763596,,108_208_38_1_20250114_163310_birthday_board.wav
84.30432683465146,,108_208_38_1_20250114_163310_birthday_board.wav
86.31157271166697,,108_208_38_1_20250114_163310_birthday_board.wav
88.31881858868249,,108_208_38_1_20250114_163310_birthday_board.wav
90.326064465698,,108_208_38_1_20250114_163310_birthday_board.wav
92.3333103427135,,108_208_38_1_20250114_163310_birthday_board.wav
94.34055621972902,,108_208_38_1_20250114_163310_birthday_board.wav
96.34780209674453,,108_208_38_1_20250114_163310_birthday_board.wav
98.35504797376004,,108_208_38_1_20250114_163310_birthday_board.wav
100.36229385077556,,108_208_38_1_20250114_163310_birthday_board.wav
102.36953972779106,,108_208_38_1_20250114_163310_birthday_board.wav
104.37678560480657,,108_208_38_1_20250114_163310_birthday_board.wav
106.38403148182209,,108_208_38_1_20250114_163310_birthday_board.wav
108.3912773588376,,108_208_38_1_20250114_163310_birthday_board.wav
110.3985232358531,,108_208_38_1_20250114_163310_birthday_board.wav
112.40576911286863,,108_208_38_1_20250114_163310_birthday_board.wav
114.41301498988413,,108_208_38_1_20250114_163310_birthday_board.wav
116.42026086689964,,108_208_38_1_20250114_163310_birthday_board.wav
118.42750674391515,,108_208_38_1_20250114_163310_birthday_board.wav
120.43475262093067,,108_208_38_1_20250114_163310_birthday_board.wav
122.44199849794617,,108_208_38_1_20250114_163310_birthday_board.wav
124.44924437496168,,108_208_38_1_20250114_163310_birthday_board.wav
126.4564902519772,,108_208_38_1_20250114_163310_birthday_board.wav
128.4637361289927,,108_208_38_1_20250114_163310_birthday_board.wav
130.4709820060082,,108_208_38_1_20250114_163310_birthday_board.wav
132.47822788302372,,108_208_38_1_20250114_163310_birthday_board.wav
134.4854737600392,,108_208_38_1_20250114_163310_birthday_board.wav
136.49271963705476,,108_208_38_1_20250114_163310_birthday_board.wav
138.49996551407025,,108_208_38_1_20250114_163310_birthday_board.wav
140.50721139108578,,108_208_38_1_20250114_163310_birthday_board.wav
142.51445726810127,,108_208_38_1_20250114_163310_birthday_board.wav
144.5217031451168,,108_208_38_1_20250114_163310_birthday_board.wav
146.52894902213228,,108_208_38_1_20250114_163310_birthday_board.wav
148.53619489914783,,108_208_38_1_20250114_163310_birthday_board.wav
150.54344077616332,,108_208_38_1_20250114_163310_birthday_board.wav
152.55068665317884,,108_208_38_1_20250114_163310_birthday_board.wav
154.55793253019434,,108_208_38_1_20250114_163310_birthday_board.wav
156.56517840720986,,108_208_38_1_20250114_163310_birthday_board.wav
158.57242428422535,,108_208_38_1_20250114_163310_birthday_board.wav
160.57967016124087,,108_208_38_1_20250114_163310_birthday_board.wav
