,0
0,-0.9284823398313976
1,-1.1132938671049482
2,-1.0964928191709544
3,-1.1216943910719213
4,-0.9956865315672299
5,-1.0880922952039813
6,-1.0544901993360891
7,-1.079691771237056
8,-1.046089675369116
9,-1.1552964869399092
10,-1.146895962972936
11,-1.0460896753691638
12,-1.012487579501176
13,-0.9452833877653437
14,-0.9368828637983706
15,-0.8276760522276253
16,-0.8612781480955654
17,-0.9200818158644722
18,-0.9536839117324123
19,-1.0040870555342507
20,-0.9872860076002568
21,-0.9704849596663107
22,-0.9872860076003045
23,-0.9788854836333315
24,-0.8360765761945507
25,-0.7268697646238053
26,-0.7352702885908738
27,-0.71846924065688
28,-0.7688723844588139
29,-0.7268697646238053
30,-0.6680660968549461
31,-0.743670812557847
32,-0.6596655728880207
33,-0.7520713365248199
34,-0.5840608571852155
35,-0.6260634770200808
36,-0.5840608571851678
37,-0.6680660968549939
38,-0.6596655728880207
39,-0.6764666208220147
40,-0.6848671447889877
41,-0.6932676687559131
42,-0.6932676687559131
43,-0.6512650489210478
44,-0.7184692406569277
45,-0.6932676687559608
46,-0.7100687166899069
47,-0.6932676687559608
48,-0.7856734323927123
49,-0.7436708125577992
50,-0.7436708125577992
51,-0.7352702885908261
52,-0.7772729084257392
53,-0.8528776241285922
54,-0.8360765761946461
55,-0.8360765761946461
56,-0.8612781480955654
57,-0.8108750042936792
58,-0.9032807679304784
59,-0.9116812918974515
60,-1.0460896753691638
61,-0.9872860076002568
62,-1.0124875795012238
63,-0.9872860076002568
64,-0.8948802439634576
65,-0.8948802439634576
66,-0.8948802439634576
67,-0.8948802439634576
68,-0.8948802439634576
69,-0.9620844356993375
70,-1.012487579501176
71,-0.9956865315672299
72,-0.9620844356993375
73,-0.9536839117323646
74,-0.9620844356993375
75,-0.9956865315672299
76,-0.9116812918974037
77,-0.8360765761945984
78,-0.7268697646239008
79,-0.5840608571851678
80,-0.7268697646239008
81,-0.743670812557847
82,-0.8360765761946461
83,-0.9032807679304784
84,-0.9704849596663584
85,-0.9620844356993375
86,-1.0124875795012238
87,-0.9788854836332838
88,-1.0040870555342507
89,-1.0460896753691638
90,-1.130094915038942
91,-1.121694391071969
92,-1.113293867104996
93,-0.9620844356993375
94,-0.8192755282606045
95,-0.7688723844587662
96,-0.7520713365247722
97,-0.71846924065688
98,-0.8108750042937269
99,-0.7520713365248678
100,-0.7772729084257392
101,-0.760471860491793
102,-0.8276760522276253
103,-0.8780791960295115
104,-0.8528776241285922
105,-0.8780791960295592
106,-0.9032807679304307
107,-0.8360765761946461
108,-0.8696786720625383
109,-0.8192755282606523
110,-0.5756603332181947
111,-0.5672598092511738
112,-0.5840608571851678
113,-0.71846924065688
114,-0.726869764623853
115,-0.78567343239276
116,-0.7520713365248199
117,-0.8024744803267061
118,-0.8696786720624906
119,-0.9032807679304307
120,-0.8360765761946461
121,-0.8780791960295115
122,-0.8780791960295115
123,-0.9116812918974037
124,-0.9452833877653437
125,-0.9368828637983229
126,-0.8612781480955176
127,-0.9284823398313976
128,-0.9200818158643768
129,-0.9116812918974037
130,-0.8192755282606045
131,-0.8528776241285445
132,-0.9284823398313499
133,-0.9200818158643768
134,-0.9200818158643768
135,-0.9284823398313499
136,-0.9032807679304307
137,-0.8360765761945984
138,-0.8528776241285445
139,-0.8108750042936315
140,-0.8612781480955654
141,-0.827676052227673
142,-1.0460896753691638
143,-1.146895962972936
144,-1.0208881034681967
145,-0.9284823398313976
146,-1.0124875795012238
147,-1.020888103468149
148,-0.9452833877653914
149,-0.659665572887973
150,-0.06322837123236026
151,0.3819993990175941
152,0.6592166899279439
153,0.7936250733996563
154,0.8440282172015424
155,1.037240268442066
156,0.7684235014987371
157,0.5164077824892587
158,0.4072009709186088
159,0.23078996761198348
160,0.1887873477770704
161,0.14678472794215733
162,0.19718787174404345
163,0.1299836800082112
164,0.16358577587610346
165,0.17198629984302877
166,0.23078996761188797
167,0.1383842039751365
168,-0.11363151503429415
169,-0.2396393745389856
170,-0.08842994313337496
171,-0.13043256296819253
172,-0.07162889519938108
173,-0.10523099106727334
174,-0.19763675470402478
175,-0.32364461420881174
176,-0.2732414704069256
177,-0.36564723404367705
178,-0.357246710076704
179,-0.323644614208764
180,-0.29844304230789254
181,-0.323644614208764
182,-0.2732414704069734
183,-0.29004251834087175
184,-0.3740477580106501
185,-0.3740477580106979
186,-0.357246710076704
187,-0.45805299768047625
188,-0.424450901812584
189,-0.4748540456144224
190,-0.5168566654493355
191,-0.4832545695814432
192,-0.5168566654493832
193,-0.5420582373503025
194,-0.49165509354841624
195,-0.5084561414823624
196,-0.5252571894162608
197,-0.5504587613172754
198,-0.5756603332181947
199,-0.5840608571851678
200,-0.6008619051191139
201,-0.6260634770200808
202,-0.6008619051191139
203,-0.6260634770200808
204,-0.6008619051191139
205,-0.6260634770200808
206,-0.6428645249540746
207,-0.6680660968550416
208,-0.6596655728880207
209,-0.6680660968550416
210,-0.6596655728880207
211,-0.6596655728880207
212,-0.6512650489210478
213,-0.7352702885908738
214,-0.7268697646239008
215,-0.7100687166899069
216,-0.6680660968549461
217,-0.6764666208219192
218,-0.6764666208219192
219,-0.7016681927228862
220,-0.6176629530531077
221,-0.6344640009870538
222,-0.6344640009870538
223,-0.5672598092512694
224,-0.6092624290861347
225,-0.6260634770201285
226,-0.6596655728880686
227,-0.6092624290861347
228,-0.8696786720625383
229,-1.0460896753691638
230,-1.121694391071969
231,-1.1804980588408283
232,-1.1720975348738552
233,-1.2309012026427144
234,-1.3233069662795136
235,-1.4241132538833337
236,-1.5585216373549982
237,-1.743333164628501
238,-1.8693410241332402
239,-1.8021368323974079
240,-1.9281446919020995
241,-1.9365452158690726
242,-1.9701473117370125
243,-2.0205504555388507
244,-2.0289509795058716
245,-2.0121499315719253
246,-2.0121499315719733
247,-2.070953599340785
248,-2.0373515034728924
249,-2.0793541233077577
250,-2.104555695208677
251,-2.1633593629775363
252,-2.238964078680437
253,-2.3565714142181076
254,-2.3901735100860475
255,-2.4069745580199937
256,-2.171759886944509
257,-1.6257258290908303
258,-0.71846924065688
259,-0.18083570677007865
260,0.18878734777702263
261,0.5416093543902256
262,0.7096198337298778
263,0.7516224535646954
264,0.77682402546571
265,0.5332088304232525
266,0.3147952072817141
267,0.26439206347982797
268,0.28959363538084265
269,0.33999677918268106
270,0.3231957312487349
271,0.35679782711662716
272,0.2559915395128549
273,0.3147952072817141
274,0.365198351083648
275,0.35679782711662716
276,0.29799415934776796
277,0.27279258744684876
278,0.15518525190908264
279,0.11318263207421732
280,0.05437896430535812
281,0.054378964305310376
282,0.04597844033838506
283,0.1383842039751365
284,0.35679782711662716
285,0.33999677918258553
286,0.4240020188524594
287,0.5248083064562317
288,0.6088135461260579
289,0.6592166899279439
290,0.634015118026977
291,0.7852245494325877
292,0.8440282172015424
293,0.6508161659609709
294,0.5080072585223333
295,0.2811931114138696
296,-0.012825227430521887
297,-0.09683046710025252
298,-0.05482784726533945
299,-0.1640346588361803
300,-0.39084880594469174
301,-0.3824482819776232
302,-0.29844304230779706
303,-0.37404775801060236
304,-0.2732414704069256
305,-0.26484094643995254
306,-0.21443780263801868
307,-0.29004251834087175
308,-0.31524409024174316
309,-0.32364461420871626
310,-0.3320451381756893
311,-0.3068435662747701
312,-0.3992493299115693
313,-0.2816419943738509
314,-0.22283832660499173
315,-0.2816419943738509
316,-0.34044566214280564
317,-0.2564404224729795
318,-0.29844304230794033
319,-0.2648409464399048
320,-0.10523099106727334
321,-0.029626275364515765
322,0.07118001223930426
323,0.08798106017325037
324,0.33159625521575575
325,0.42400201885250716
326,0.4408030667864533
327,0.4492035907533786
328,0.5248083064562317
329,0.5080072585222856
330,0.49120621058833946
331,0.48280568662136636
332,0.47440516265434557
