,0
0,0.5220041663322321
1,0.6797002528497048
2,0.6797002528497048
3,0.6175775521003966
4,0.5267828356206091
5,0.47421747344810916
6,0.4933321506017529
7,0.4551027962944926
8,0.44076678842925293
9,0.3356360640842802
10,0.2639560247581637
11,0.2400626783161158
12,0.23528400902771165
13,0.25439868618130107
14,0.22094800116247204
15,0.19227598543204716
16,0.1683826389899721
17,0.09670259966388274
18,0.06803058393340353
19,-0.056214817565212946
20,-0.08488683329563783
21,-0.1087801797377129
22,-0.1231161876029525
23,-0.12789485689135663
24,-0.056214817565212946
25,-0.056214817565212946
26,-0.017985463257952607
27,-0.003649455392740165
28,0.0011292138956911456
29,-0.07532949471880238
30,-0.06099348685361709
31,-0.14223086475654192
32,-0.15178820333340454
33,-0.2091322347942543
34,-0.20435356550587733
35,-0.2330255812363022
36,-0.19001755764066489
37,-0.2473615891015418
38,-0.20435356550587733
39,-0.1565668726217815
40,-0.16134554191021283
41,-0.06577215614202124
42,-0.12789485689135663
43,-0.1135588490261442
44,-0.08010816400723368
45,-0.051436148276835965
46,-0.046657478988377486
47,-0.09444417187250045
48,-0.12311618760292532
49,-0.08488683329566499
50,0.005907883184095293
51,0.020243891049334897
52,0.1253746153943076
53,0.08714526108702011
54,0.14448929254797854
55,0.2257266704508762
56,0.273513363334972
57,0.3021853790654512
58,0.30218537906542403
59,0.3165213869306365
60,0.26873469404654066
61,0.26873469404654066
62,0.2639560247581365
63,0.29740670977704703
64,0.25917735546975956
65,0.2543986861813554
66,0.32130005621906776
67,0.3165213869306636
68,0.3834227569683489
69,0.29262804048861574
70,0.2974067097770199
71,0.23528400902771165
72,0.2926280404885886
73,0.24484134760451995
74,0.2543986861813554
75,0.3069640483538282
76,0.2974067097770199
77,0.2639560247581637
78,0.32130005621906776
79,0.3451934026611157
80,0.3643080798147323
81,0.3929800955451843
82,0.48855348131334875
83,0.5841268670815132
84,0.5984628749467528
85,0.5745695285047049
86,0.5936842056583487
87,0.5650121899278966
88,0.5793481977931091
89,0.49333215060178004
90,0.41687344198720505
91,0.3547507412378968
92,0.2782920326234033
93,0.16838263898999928
94,0.16838263898999928
95,0.08236659179861597
96,0.010686552472499439
97,-0.032321471123165045
98,0.005907883184095293
99,-0.0036494553927130012
100,0.020243891049334897
101,0.07280925322180767
102,0.039358568202951486
103,0.0680305839334307
104,0.09670259966388274
105,0.12059594610593063
106,0.13015328468271176
107,0.08714526108707445
108,0.16360396970159513
109,0.19227598543202
110,0.22572667045090336
111,0.19705465472042416
112,0.2161693318740679
113,0.2066119932972596
114,0.2830707019117803
115,0.25917735546975956
116,0.29740670977699274
117,0.2639560247581637
118,0.25917735546973236
119,0.2735133633349448
120,0.1588253004131638
121,0.13493195397114308
122,0.14926796183635552
123,0.12059594610593063
124,-0.017985463257952607
125,0.005907883184095293
126,-0.10878017973768572
127,-0.1087801797377129
128,-0.09444417187247328
129,-0.09444417187247328
130,-0.08488683329566499
131,-0.0657721561420484
132,-0.03710014041156919
133,-0.017985463257952607
134,-0.02276413254632959
135,-0.04187880969997334
136,-0.046657478988377486
137,-0.046657478988377486
138,0.015465221760903586
139,0.20183332400885545
140,0.31174271764225947
141,0.3738654183915677
142,0.627134890677232
143,0.7513802921758213
144,0.9616417408657939
145,1.071551134499198
146,1.2865912524775747
147,1.3343779453616977
148,1.2531405674587186
149,1.2244685517282936
150,1.1957965359978415
151,1.1480098431137187
152,1.109780488806431
153,1.1336738352485063
154,1.105001819518027
155,1.1050018195180542
156,1.0094284337498898
157,0.9281910558469377
158,0.9234123865585607
159,0.827839000790342
160,0.8612896858092254
161,0.8135029929251024
162,0.7896096464830816
163,0.74660162288739
164,0.6988149300033485
165,0.6366922292540674
166,0.6080202135236155
167,0.5745695285047049
168,0.6127988828119653
169,0.5745695285047049
170,0.6319135599656089
171,0.6319135599656089
172,0.6462495678308486
173,0.7035935992917527
174,0.6940362607149172
175,0.6892575914265131
176,0.7991669850599171
177,0.8278390007903963
178,0.8708470243860608
179,0.8135029929251839
180,0.8230603315019378
181,0.9281910558469377
182,0.9568630715773898
183,1.0189857723266709
184,1.04765778805715
185,1.0285431109035335
186,1.1145591580948624
187,1.0763298037876021
188,1.1575671816905542
189,1.0667724652107937
190,1.100223150229677
191,1.1336738352485063
192,1.1384525045369103
193,1.1145591580948353
194,1.1097804888064582
195,1.1145591580948897
196,1.1241164966716979
197,1.0858871423643832
198,1.0715511344991708
199,1.1241164966716708
200,1.1575671816905542
201,1.1575671816905813
202,1.1719031895557936
203,1.2340258903050747
204,1.2531405674587457
205,1.2101325438630268
206,1.243583228881883
207,1.2483618981702873
208,1.2435832288818558
209,1.2340258903050476
210,1.2722552446123352
211,1.2722552446123352
212,1.2531405674587186
213,1.2149112131514854
214,1.2722552446123352
215,1.3295992760732664
216,1.3965006461109788
217,1.5303033861864035
218,1.8026875356257115
219,1.9747196300083967
220,2.1324157165258963
221,1.9699409607199654
222,1.821802212779328
223,1.9221542678359238
224,1.9460476142779717
225,1.907818259970657
226,1.8600315670865883
227,1.8887035828170677
228,1.8170235434909239
229,1.8934822521054446
230,1.8265808820677594
231,1.8265808820677594
232,1.8313595513561636
233,1.8313595513561636
234,1.7405648348764033
235,1.7644581813183968
236,1.7644581813183968
237,1.7596795120299926
238,1.7023354805690887
239,1.7118928191459242
240,1.65454878768502
241,1.6975568112806845
242,1.7166714884343555
243,1.7262288270111636
244,1.740564834876376
245,1.7262288270111636
