,0
0,-0.637434190445609
1,0.565134162601235
2,0.5326323152214357
3,0.5976360099808494
4,0.792647094258721
5,-0.5399286483067656
6,0.3051193835639497
7,0.6301378573604639
8,-0.3774194114085085
9,0.1751119940454918
10,0.8901526363977492
11,0.7601452468791066
12,1.5726914313700227
13,1.2801748049533075
14,1.5076877366109784
15,0.9226544837771788
16,1.1826692628144642
17,0.9551563311569781
18,0.46762862046220677
19,0.4351267730827771
20,1.605193278749637
21,1.2151711101938938
22,-1.5799877644553524
23,-2.230024712048196
24,-1.3199729854182518
25,-0.8649471221030951
26,-0.344917564028894
27,-0.9624526642421232
28,-1.0599582063811515
29,-0.9624526642421232
30,-1.1249619011401957
31,-1.1899655958996094
32,-0.6049323430658098
33,-0.7349397325842677
34,-1.1249619011400107
35,-1.8400025434926377
36,-1.612489611834967
37,-0.57243049568638
38,-1.0274563590013521
39,-1.319972985418067
40,-0.9624526642421232
41,-0.8324452747236654
42,-0.6699360378254082
43,-1.1574637485199948
44,-0.7999434273438661
45,-0.4424231061679222
46,-0.24741202188986583
47,-0.57243049568638
48,-0.6699360378252235
49,-0.9949545116217376
50,-1.0599582063811515
51,-0.7024378852050227
52,-0.637434190445609
53,-0.7674415799644364
54,-0.6374341904454243
55,-0.6374341904457937
56,-0.7349397325846372
57,-0.27991386926966505
58,-0.14990647975102242
59,-0.3124157166490948
60,-0.27991386926929557
61,-0.18240832713045216
62,-0.14990647975083768
63,-0.4099212587883077
64,-0.8974489694830791
65,-0.9299508168626935
66,-1.4174785275570954
67,-1.4824822223163243
68,-1.774998848733224
69,-1.709995153973995
70,-1.319972985418067
71,-1.7424970013536096
72,-0.37741941140869323
73,0.07760645190646362
74,0.14261014666587732
75,-0.18240832713045216
76,-0.08490278499160873
77,-0.1174046323712232
78,-0.2799138692698498
79,-0.05240093761180951
80,0.012602757147419433
81,-0.21491017451025138
82,0.500130467842006
83,1.0201600259162071
84,1.6376951261292516
85,2.28773207372228
86,1.44268404185138
87,0.6951415521198776
88,-0.1824083271306369
89,-0.7999434273440509
90,-1.7099951539738103
91,-1.8725043908720673
92,-1.4499803749367097
93,-0.9624526642421232
94,-0.3774194114085085
95,-0.05240093761199426
96,0.14261014666606206
97,0.2401156888049055
98,-0.1174046323712232
99,-0.5399286483065808
