,0
0,-1.5552774174734496
1,-1.7986903788080508
2,-1.8073836988556824
3,-1.6682905780929826
4,-1.5813573776164433
5,-1.572664057568713
6,-1.572664057568713
7,-1.4596508969490811
8,-1.5031174971874124
9,-1.3814110165200748
10,-1.4770375370444433
11,-1.3727176964724184
12,-1.4074909766630934
13,-1.3901043365677312
14,-1.4074909766630934
15,-1.5118108172350688
16,-1.5900506976640256
17,-1.4770375370443938
18,-1.5205041372827253
19,-1.4683442169967622
20,-1.3987976566154616
21,-1.3379444162817682
22,-1.3553310563771055
23,-1.381411016520149
24,-1.3205577761864553
25,-1.32055777618648
26,-1.3292510962341118
27,-1.3553310563771304
28,-1.1814646554238544
29,-1.1553846952808358
30,-1.0249848945658417
31,-1.0597581747565414
32,-1.0249848945658664
33,-1.0858381348995352
34,-1.094531454947142
35,-1.0771448148518294
36,-1.094531454947167
37,-1.1206114150901607
38,-1.103224774994848
39,-0.9206650539939156
40,-1.0075982544705042
41,-0.8685051337079032
42,-0.9119717339462345
43,-0.9467450141368847
44,-1.0336782146135475
45,-1.059758174756566
46,-0.9728249742799033
47,-1.1379980551854982
48,-1.1379980551854982
49,-1.1119180950425043
50,-0.9206650539938909
51,-0.729412012945228
52,-0.7120253728499646
53,-0.8771984537555843
54,-1.0771448148518294
55,-1.2510112158051054
56,-1.5378907773780874
57,-1.6943705382360505
58,-1.6769838981406884
59,-1.6943705382360013
60,-1.5987440177117067
61,-1.6335172979024064
62,-1.442264256853719
63,-1.4161842967107496
64,-1.381411016520124
65,-1.2249312556621363
66,-1.14669137523313
67,-0.9989049344228478
68,-0.8250385334695471
69,-0.7033320528022835
70,-0.7120253728499399
71,-0.7728786131835841
72,-0.938051694089253
73,-1.0162915745182346
74,-1.051064854708885
75,-0.8771984537555595
76,-0.8163452134219155
77,-0.7989585733266026
78,-0.6424788124686147
79,-0.5120790117537195
80,-0.3208259707050813
81,-0.24258609027609968
82,0.17469327201175283
83,0.6702125147286858
84,0.7397590751099615
85,0.8527722357296429
86,0.8527722357295935
87,1.1048785171118758
88,1.3830647586371272
89,1.278744918065201
90,0.8875455159202437
91,0.5658926741566855
92,0.41810623334637875
93,0.5137327538706732
94,0.49634611377538507
95,0.3833329531558026
96,0.487652793727704
97,0.4702661536323665
98,0.4789594736800723
99,0.46157283358473483
100,0.6354392345380602
101,0.7310657550623546
102,0.9049321560155812
103,0.9744787163969311
104,1.0005586765399497
105,1.2091983576838512
106,1.330904838351189
107,1.4178380388278022
108,1.4178380388278022
109,1.5830111197334218
110,1.3656781185418392
111,1.3309048383511395
112,1.3395981583988206
113,1.4178380388278022
114,1.5830111197334218
115,1.70471760040071
116,1.7394908805913356
117,1.600397759828784
118,1.6525576801147224
119,1.643864360067066
120,1.5569311595904032
121,1.4699979591137404
122,1.3743714385894708
123,1.435224678923115
