,0
0,-0.7050406388690874
1,-0.5783074079811331
2,-0.30673619893500204
3,-0.21621246258656612
4,-0.21621246258656612
5,-0.18000296804704768
6,-0.19810771531675544
7,-0.3429456934746234
8,-0.12568872623792438
9,-0.30673619893510495
10,-0.27052670439579235
11,-0.21621246258666904
12,-0.18000296804694477
13,0.019149251919943575
14,0.14588248280789795
15,0.0010445046501328973
16,-0.4153646825534545
17,-0.7955643752177292
18,-0.6507263970599642
19,-0.8498786170268525
20,-0.8317738697570418
21,-0.813669122487437
22,-0.9766118479149097
23,-0.9585071006450991
24,-1.3568115405791845
25,-1.3024972987699583
26,-1.1214498260726748
27,-1.2119735624214194
28,-1.2843925515002506
29,-1.465440024197534
30,-1.4111257823884107
31,-1.248183056960835
32,-1.5016495187370524
33,-0.9766118479150127
34,-0.7050406388691903
35,-0.5783074079811331
36,-0.9222976061056836
37,-1.4292305296580157
38,-1.3024972987699583
39,-0.48778367163228553
40,-0.01706024261967778
41,0.25451096642624743
42,0.6347106590905222
43,0.8157581317878057
44,0.7614438899785795
45,0.5622916700116911
46,0.5079774282024649
47,0.5985011645511067
48,0.48987268093275715
49,0.7252343954391639
50,0.8519676263271183
51,0.9424913626757601
52,0.7252343954391639
53,0.7071296481694561
54,0.7795486372482873
55,0.6709201536300406
56,0.580396417281296
57,0.6709201536299377
58,0.7252343954391639
59,0.7071296481694561
60,0.3812441973143047
61,-0.5602026607112195
62,-0.19810771531685836
63,-0.01706024261957487
64,-0.035164989889282634
65,0.30882520823537074
66,0.34503470277478626
67,0.48987268093265424
68,1.214062571721788
69,0.8881771208666367
70,0.9424913626757601
71,0.7071296481694561
72,0.8157581317878057
73,0.32692995550528436
74,0.5441869227420862
75,0.41745369185392606
76,0.3812441973143047
77,0.30882520823547366
78,0.3450347027748892
79,0.2364062191566426
80,0.3812441973143047
81,0.12777773553829308
82,0.14588248280810376
83,0.30882520823537074
84,0.21830147188693483
85,0.16398723007781152
86,-0.1800029680472535
87,-0.14379347350763214
88,-0.01706024261957487
89,0.3993489445841154
90,0.5441869227418804
91,0.942491362675863
92,1.3770052971490552
93,1.9201477152409057
94,2.2822426606354727
95,2.3727663969840114
96,2.046880946128963
97,2.553813869681295
98,2.771070836917994
99,2.6986518478390598
100,2.1736141770169173
101,1.88393822070149
102,1.8477287261619717
103,1.4313195389582813
104,1.3407958026098454
105,1.3407958026099485
106,1.3226910553399318
107,1.1597483299124591
108,1.177853077182167
109,1.2140625717216853
110,1.1959578244520803
111,1.159748329912562
112,1.2140625717216853
113,1.1235388353731464
114,1.4132147916885736
115,1.159748329912562
116,1.2502720662612037
117,1.3226910553400348
118,1.3407958026098454
119,1.1416435826427513
120,1.1597483299124591
121,1.0692245935638174
122,0.942491362675863
123,1.0511198462941096
124,1.0511198462942124
125,0.9787008572151755
126,0.9605961099454678
127,0.9062818681363445
128,1.087329340833628
129,0.9605961099455708
130,0.870072373596929
131,0.7433391427088717
132,0.9243866154060523
133,0.9243866154060523
134,1.7391002425435191
135,1.4313195389583844
136,1.5580527698464415
137,1.4856337807675075
138,1.4132147916885736
139,1.2864815608006193
140,1.3407958026098454
141,1.4675290334979028
142,1.1597483299124591
143,1.0511198462941096
144,1.159748329912562
145,1.214062571721788
146,1.1597483299124591
147,1.177853077182167
148,1.014910351754694
149,0.8881771208666367
150,1.0511198462942124
151,1.159748329912562
152,1.232167318991393
153,1.159748329912562
154,1.0873293408335252
155,1.3951100444189688
156,1.3407958026097426
157,1.2864815608006193
158,1.377005297149158
159,1.177853077182167
160,1.1235388353730436
161,1.10543408810313
162,1.1597483299124591
163,0.8157581317878057
164,-0.0532697371589904
165,-0.28863145166529425
166,-0.7412501334086059
167,-1.1576593206121932
168,-1.4292305296581185
169,-1.7551159805129612
170,-1.6826969914342331
171,-1.827534969592101
172,-1.7008017387040437
173,-1.8818492114012244
174,-1.7913254750525827
175,-1.68269699143413
176,-1.5016495187370524
177,-1.4292305296580157
178,-1.4292305296581185
179,-1.5740685078157806
180,-1.320602046039769
181,-1.1938688151517116
182,-1.3749162878487893
183,-2.062896684098405
184,-2.062896684098302
185,-2.117210925907528
186,-1.827534969591998
187,-1.4111257823883079
188,-1.0852403315331565
189,-0.9404023533754943
190,-0.7412501334086059
191,-0.7231453861388981
192,-0.8317738697571447
193,-0.6869358915993797
194,-0.7231453861388981
195,-0.4153646825534545
196,-0.5058884189021992
197,-0.3429456934745205
198,-0.379155188013936
199,-0.27052670439568943
200,-0.596412155250738
201,-0.45157417709297293
202,-0.5420979134416146
203,-0.7593548806782108
204,-0.6869358915992768
205,-0.6507263970598612
206,-1.2300783096910244
207,-1.4292305296580157
208,-1.8275349695918952
209,-2.189629914986462
210,-2.479305871302095
211,-2.280153651335104
212,-1.8999539586708292
213,-1.9361634532104506
214,-2.099106178638026
215,-2.1534204204470466
216,-2.2439441567956884
217,-2.1534204204471497
218,-2.0447919368286973
219,-1.9180587059407428
220,-1.537859013276468
221,-1.5016495187368466
222,-1.1214498260727777
223,-1.030926089724033
224,-1.1395545733424854
225,-1.0490308369938437
226,-1.1214498260727777
227,-0.8317738697570418
228,-0.9041928588359758
229,-0.9585071006452021
230,-0.7955643752176262
231,-0.8498786170268525
232,-0.7050406388690874
233,-1.049030836993741
234,-0.48778367163238845
235,-0.4334694298231622
236,-0.27052670439568943
237,-0.0532697371589904
238,0.03725399918954843
239,-0.035164989889282634
240,0.0010445046502358109
241,0.2364062191566426
242,0.20019672461722707
243,0.07346349372916978
244,0.21830147188693483
245,0.2907204609658688
246,0.3631394500446999
247,0.5441869227418804
248,0.45366318639334163
249,0.290720460965663
250,0.12777773553819016
251,0.27261571369605814
252,0.30882520823547366
253,0.3631394500446999
254,0.32692995550518145
255,-0.18000296804704768
256,-0.01706024261967778
257,-0.14379347350763214
258,-0.1800029680471506
259,-0.05326973715909331
260,-0.2524219571258787
261,-0.25242195712598164
262,-0.07137448442869816
263,-0.16189822077733992
264,-0.05326973715909331
265,-0.21621246258656612
266,-0.07137448442869816
267,-0.017060242619471956
268,0.25451096642624743
269,0.30882520823537074
270,0.3812441973144076
271,0.3631394500446999
272,0.3088252082355766
273,0.25451096642635035
274,0.29072046096576587
275,0.3450347027748892
276,0.6890249008997484
277,0.6528154063603329
278,0.7252343954391639
279,0.7433391427088717
280,0.7433391427088717
281,0.7614438899785795
282,0.5441869227417775
283,0.435558439123428
284,0.7976533845180979
285,1.177853077182167
286,1.4132147916886766
287,0.9968056044849862
288,0.9968056044849862
289,1.1416435826428541
290,1.4313195389583844
291,1.286481560800722
292,0.7976533845180979
293,0.5079774282024649
294,0.5260821754721727
295,0.3631394500446999
296,0.14588248280800084
297,-0.017060242619471956
298,0.20019672461722707
299,0.1820919773474164
300,0.30882520823547366
301,0.29072046096576587
302,0.27261571369605814
303,-0.017060242619471956
304,0.21830147188693483
305,0.1820919773475193
306,0.16398723007781152
307,0.16398723007781152
308,0.16398723007781152
309,0.0734634937292727
310,0.03725399918975426
311,0.0010445046502358109
312,0.055358746459256196
313,0.14588248280789795
314,-0.035164989889282634
315,-0.2162124625864632
316,-0.10758397896821661
317,-0.28863145166539717
318,-1.030926089724136
319,-1.26628780423044
320,-1.2843925515002506
321,-0.9585071006452021
322,-0.596412155250738
323,-0.48778367163228553
324,-0.5420979134416146
325,-0.6507263970598612
326,-0.7593548806783137
327,-0.6145169025205486
328,-0.7412501334086059
329,-0.813669122487437
330,-0.7412501334084001
331,-0.8679833642965603
332,-0.8679833642964574
333,-0.8679833642965603
334,-0.8317738697571447
335,-0.7231453861387952
336,-0.668831144329672
337,-0.8498786170267496
338,-0.7955643752177292
339,-0.7050406388689845
340,-0.523993166171804
341,-0.523993166171804
342,-0.5602026607113224
343,-0.5783074079810302
344,-0.34294569347441756
345,-0.3972599352838496
346,-0.2162124625864632
347,-0.3972599352837467
348,-0.5783074079809273
349,-0.3067361989353108
350,-0.035164989889179724
351,-0.32484094620491566
352,-0.12568872623792438
353,-0.23431720985617097
354,-0.2705267043954836
355,-0.2524219571258787
356,-0.1075839789681137
357,-0.08947923169840594
358,-0.12568872623782146
359,-0.30673619893500204
360,-0.21621246258656612
361,-0.14379347350763214
362,0.0010445046502358109
363,0.07346349372906688
