,0
0,-0.6266155179958954
1,-0.7426722920437727
2,-0.8587290660916912
3,-0.8732361628477068
4,-0.8804897112256527
5,-0.8732361628477068
6,-0.9385180982496326
7,-0.8877432596036812
8,-0.8659826144696784
9,-0.8732361628476656
10,-0.8079542274457397
11,-0.8442219693356756
12,-0.8007006790677114
13,-0.8297148725797012
14,-0.8659826144696784
15,-0.880489711225694
16,-0.9022503563596554
17,-0.9240110014936582
18,-0.9095039047376838
19,-0.873236162847748
20,-0.8949968079816683
21,-0.7716864855557626
22,-0.7861935823117782
23,-0.7644329371777755
24,-0.7426722920438139
25,-0.7136580985318652
26,-0.6701368082638597
27,-0.6701368082639009
28,-0.6918974533978213
29,-0.7354187436657855
30,-0.7426722920438139
31,-0.6846439050198341
32,-0.8007006790677526
33,-0.7209116469098111
34,-0.8152077758237269
35,-0.7499258404218011
36,-0.8152077758237269
37,-0.8732361628477068
38,-0.7789400339338323
39,-0.706404550153878
40,-0.7281651952878395
41,-0.7136580985318239
42,-0.6773903566418469
43,-0.6556297115078853
44,-0.6193619696179082
45,-0.5540800342159824
46,-0.5685871309719568
47,-0.5903477761059183
48,-0.47429100205804103
49,-0.5468264858379952
50,-0.5468264858379952
51,-0.5250658407039512
52,-0.6048548728618927
53,-0.5105587439479768
54,-0.546826485837954
55,-0.5395729374600081
56,-0.5395729374600081
57,-0.49605164719204375
58,-0.5105587439480593
59,-0.5685871309719568
60,-0.5830942277279311
61,-0.546826485837954
62,-0.5395729374599668
63,-0.5468264858379952
64,-0.641122614751911
65,-0.6556297115078853
66,-0.6628832598858725
67,-0.7209116469098524
68,-0.7716864855558039
69,-0.8079542274457397
70,-0.7934471306898067
71,-0.9022503563596554
72,-0.8587290660916912
73,-0.9022503563596967
74,-0.9240110014936582
75,-0.8587290660916912
76,-0.9022503563596554
77,-0.9602787433835941
78,-0.8804897112256527
79,-0.8587290660916912
80,-0.7426722920438139
81,-0.6918974533978213
82,-0.6483761631298982
83,-0.6266155179958954
84,-0.5105587439480593
85,-0.5105587439479768
86,-0.5178122923260053
87,-0.5323193890819796
88,-0.6048548728619338
89,-0.6483761631298982
90,-0.6048548728618927
91,-0.6483761631298569
92,-0.6411226147519522
93,-0.5830942277279724
94,-0.5105587439479768
95,-0.5105587439480181
96,-0.49605164719204375
97,-0.5105587439480181
98,-0.575840679349944
99,-0.5395729374600081
100,-0.546826485837954
101,-0.6338690663739238
102,-0.6048548728618927
103,-0.5976013244839466
104,-0.6193619696179082
105,-0.6121084212398799
106,-0.6556297115078441
107,-0.612108421239921
108,-0.641122614751911
109,-0.6991510017758497
110,-0.6556297115078853
111,-0.6121084212398799
112,-0.5903477761059596
113,-0.6556297115078853
114,-0.6483761631298569
115,-0.5178122923260053
116,-0.3799948731441665
117,-0.3074593893642535
118,-0.3727413247661381
119,-0.47429100205812347
120,-0.6048548728618927
121,-0.7136580985318239
122,-0.8297148725797837
123,-0.8732361628477068
124,-0.9892929368955841
125,-1.0255606787855611
126,-1.0110535820295456
127,-0.9385180982496738
128,-0.7644329371777755
129,-0.8007006790677526
130,-0.7499258404218011
131,-0.8369684209577297
132,-0.8224613242017553
133,-0.8224613242017553
134,-0.8224613242017553
135,-0.7571793887997883
136,-0.8659826144697196
137,-0.8949968079816683
138,-0.924011001493617
139,-1.0400677755415355
140,-1.2794348720153597
141,-1.4535200330871756
142,-1.5913374522690968
143,-1.6928871295609997
144,-1.598591000647084
145,-1.6276051941590328
146,-1.6276051941590328
147,-1.6928871295609997
148,-1.7146477746950026
149,-1.6856335811829715
150,-1.634858742537061
151,-1.5115484201111142
152,-1.2866884203933469
153,-1.0835890658094585
154,-0.880489711225694
155,-0.575840679349944
156,-0.3002058409861014
157,-0.22041680882824247
158,0.12049996493744342
159,0.15676770682742053
160,0.23655673898536192
161,0.36712060978925476
162,0.6209948030190533
163,0.8095870608468848
164,0.7443051254448766
165,0.6935302867989663
166,0.5484593192390579
167,0.34535996465525204
168,0.34535996465525204
169,0.11324641655945623
170,0.01895028764554049
171,-0.2494310023402324
172,-0.35098067963213536
173,-0.3582342280101225
174,-0.40175551827804556
175,-0.4017555182780868
176,-0.4307697117900355
177,-0.517812292325964
178,-0.5323193890820209
179,-0.5395729374600081
180,-0.5178122923260053
181,-0.4887980988140566
182,-0.43802326016810517
183,-0.3437271312541069
184,-0.3219664861202279
185,-0.35823422801016375
186,-0.35823422801016375
187,-0.35098067963217655
188,-0.32196648612018663
189,-0.32196648612018663
190,-0.31471293774219944
191,-0.35098067963217655
192,-0.3437271312541069
193,-0.3437271312541069
194,-0.3364735828761197
195,-0.3364735828761197
196,-0.2856987442302095
197,-0.2566845507182196
198,-0.27119164747419394
199,-0.30020584098618386
200,-0.32196648612018663
201,-0.32922003449817383
202,-0.35098067963217655
203,-0.35823422801016375
204,-0.3727413247661381
205,-0.3799948731441253
206,-0.35823422801016375
207,-0.33647358287616097
208,-0.26393809909620675
209,-0.2566845507182196
210,-0.26393809909620675
211,-0.19140261531629377
212,-0.19140261531629377
213,-0.2204168088282837
214,-0.16238842180430382
215,-0.20590971207222689
216,-0.22767035720622966
217,-0.2856987442301683
218,-0.22767035720622966
219,-0.19865616369423972
220,-0.22767035720627088
221,-0.2204168088282837
222,-0.16238842180434507
223,-0.1768955185602782
224,-0.1768955185602782
225,-0.14788132504828824
226,-0.14062777667038354
227,-0.20590971207222689
228,-0.242177453962204
229,-0.25668455071817836
230,-0.22767035720622966
231,-0.2784451958522223
232,-0.27119164747419394
233,-0.263938099096248
234,-0.21316326045029652
235,-0.14062777667034232
236,-0.16964197018233224
237,-0.13337422829235512
238,-0.1333742282923139
239,-0.11161358315831114
240,-0.14062777667034232
241,-0.08259938964640366
242,-0.03907809937839815
243,-0.07534584126837526
244,0.0552180295355176
245,0.09873931980344065
246,0.323599319521208
247,0.38162770654527034
248,0.28733157763127215
249,0.3526135130332392
250,0.45416319032514213
251,0.41789544843520626
252,0.36712060978921357
253,0.3018386743872465
254,0.15676770682742053
255,0.01895028764558172
256,-0.17689551856031943
257,-0.5105587439480181
258,-0.6338690663738826
259,-0.8152077758237681
260,-0.8659826144697196
261,-0.8659826144696784
262,-0.8877432596036399
263,-0.8442219693357168
264,-0.8007006790677526
265,-0.6846439050198341
266,-0.6846439050198753
267,-0.6918974533978213
268,-0.6338690663738826
269,-0.5685871309719568
270,-0.5613335825939696
271,-0.5613335825939696
272,-0.5613335825939696
273,-0.575840679349944
274,-0.517812292325964
275,-0.4380232601680639
276,-0.47429100205804103
277,-0.503305195570031
278,-0.546826485837954
279,-0.5250658407039512
280,-0.546826485837954
281,-0.6121084212399623
282,-0.6556297115078853
283,-0.6266155179959366
284,-0.5976013244839055
285,-0.5323193890820209
286,-0.4960516471919613
287,-0.4307697117900767
288,-0.4162626150341024
289,-0.47429100205804103
290,-0.47429100205804103
291,-0.5033051955699898
292,-0.5250658407039925
293,-0.5540800342159412
294,-0.5395729374600081
295,-0.5540800342159824
296,-0.6193619696179494
297,-0.6411226147518697
298,-0.7136580985318239
299,-0.6628832598858725
300,-0.6338690663738826
301,-0.5033051955700721
302,-0.3364735828761197
303,-0.15513487342627544
304,-0.08985293802439084
305,-0.1333742282923139
306,-0.05358519613441373
307,-0.03907809937839815
308,-0.1333742282923139
309,-0.14788132504828824
310,-0.08985293802439084
