,0
0,0.4474187910784064
1,0.5389068327704151
2,0.8133709578477414
3,0.401674770232012
4,0.8133709578474813
5,1.4080432288480083
6,1.2250671454632107
7,0.6303948744626838
8,0.1729546660008201
9,-0.055765438229851735
10,-0.14725347992186044
11,-0.6046936883839842
12,-0.23874152161464923
13,-0.23874152161464923
14,-0.055765438229851735
15,-0.14725347992212046
16,-0.3759735841527923
17,0.3101867285397433
18,0.2644427076936089
19,0.767626937001607
20,0.3101867285397433
21,0.9506030203858844
22,0.767626937001347
23,1.2250671454632107
24,0.5389068327706751
25,0.2644427076936089
26,-0.010021417383457342
27,0.2186986868474745
28,0.3559307493856176
29,0.6761388953088182
30,0.3559307493856176
31,0.49316281192428074
32,0.401674770232012
33,0.44741879107814636
34,0.17295466600108012
35,0.0814666243088114
36,0.17295466600108012
37,0.2186986868472145
38,-0.05576543822959171
39,-0.14725347992186044
40,-0.10150945907572607
41,-0.1015094590759861
42,-0.010021417383717366
43,0.40167477023175197
44,0.40167477023175197
45,0.2644427076933489
46,0.2644427076933489
47,0.3559307493856176
48,0.3559307493856176
49,-0.055765438229851735
50,0.08146662430907141
51,-0.19299750076851485
52,-0.05576543823011176
53,-0.1015094590759861
54,0.08146662430855137
55,-0.4217176049994467
56,0.21869868684695445
57,0.3559307493856176
58,0.1729546660008201
59,0.538906832770155
60,0.21869868684695445
61,0.5846508536165494
62,0.17295466600134016
63,-0.05576543822959171
64,-0.4217176049994467
65,-0.8791578134610504
66,-0.19299750076825484
67,-0.5589496675375898
68,-0.4217176049991867
69,-0.4217176049991867
70,0.035722603462417
71,-0.010021417383717366
72,-0.1472534799223805
73,-0.6504377092303786
74,0.2644427076936089
75,-0.5132056466917154
76,-0.4217176049991867
77,-0.5589496675378498
78,-0.2844855424607836
79,-0.9706458551535792
80,-0.696181730076513
81,-0.23874152161464923
82,-0.6046936883839842
83,-0.33022956330691794
84,-0.5589496675378498
85,-1.7482942095383835
86,-1.2908540010765197
87,-0.833413792614396
88,-0.7876697717682616
89,-0.833413792614656
90,0.12721064515520578
91,0.2186986868474745
92,0.3559307493856176
93,-0.010021417383197317
94,0.7218829161552126
95,0.49316281192428074
96,0.3559307493856176
97,1.0878350829248076
98,0.9506030203858844
99,1.0420910620784132
100,0.90485899953975
101,0.90485899953975
102,0.49316281192428074
103,0.17295466600134016
104,0.7218829161552126
105,0.3559307493856176
106,0.7218829161552126
107,0.6303948744629438
108,0.6303948744629438
109,0.767626937001347
110,0.6761388953090782
111,0.5846508536168095
112,0.7218829161552126
113,0.9963470412322788
114,0.8133709578474813
115,0.6303948744629438
116,0.3101867285400033
117,0.17295466600108012
118,-0.05576543822959171
119,0.3559307493858776
120,0.3559307493856176
121,0.5846508536165494
122,0.49316281192428074
123,0.49316281192428074
124,0.12721064515494576
125,-0.010021417383717366
126,-0.05576543822959171
127,0.08146662430855137
128,-0.2844855424607836
129,-0.28448554246052354
130,0.2186986868472145
131,0.3559307493856176
132,0.7218829161552126
133,0.7218829161552126
134,0.8591149786938757
135,0.767626937001347
136,0.6761388953090782
137,0.5389068327704151
138,0.49316281192428074
139,0.3101867285397433
140,0.49316281192454076
141,0.7218829161552126
142,0.44741879107788635
143,0.3101867285394832
144,0.44741879107814636
145,0.03572260346267703
146,-0.6961817300759929
147,-0.833413792614656
148,-0.19299750076825484
149,0.2186986868474745
150,-0.14725347992212046
151,-0.19299750076825484
152,0.3101867285397433
153,0.6761388953090782
154,0.44741879107814636
155,0.49316281192454076
156,0.8133709578474813
157,0.9963470412322788
158,0.4474187910784064
159,-0.19299750076825484
160,0.17295466600108012
161,0.12721064515494576
162,0.5846508536168095
163,0.2644427076936089
164,0.08146662430855137
165,-0.010021417383717366
166,-0.33022956330691794
167,-0.3759735841530523
168,-0.4674616258455811
169,-0.37597358415331233
170,-0.4674616258455811
171,-0.4217176049994467
172,-0.5132056466919754
173,-0.6504377092303786
174,-0.7419257509226473
175,-0.7419257509226473
176,-0.7419257509226473
177,-0.4674616258458411
178,-1.336598021922654
179,-1.336598021922654
180,-0.6046936883839842
181,-0.9706458551533191
182,-0.696181730076253
183,-0.23874152161464923
184,-0.7876697717685216
185,-0.9249018343069247
186,-0.5589496675375898
187,-0.7419257509223873
