,0
0,-0.01263474992430918
1,-0.027280306857868922
2,-0.01263474992433693
3,-0.0028710453019545183
4,0.11917526247758975
5,0.11917526247758975
6,0.1435845240334764
7,0.12405711478876709
8,0.1582300809670639
9,0.09964785323288043
10,0.08988414861049802
11,0.060593034743406285
12,0.18752119483415564
13,0.17775749021177323
14,0.14358452403350416
15,0.24610342256831136
16,0.20704860407886497
17,0.21193045639007005
18,0.18752119483412788
19,0.1728756379005959
20,0.23145786563475163
21,0.24122157025713403
22,0.3388586164807639
23,0.2363397179459567
24,0.18752119483415564
25,0.2509852748794887
26,0.20216675176768764
27,0.11917526247756201
28,0.11429341016641242
29,0.03618377318746413
30,0.1338208194111495
31,0.17775749021177323
32,0.21681230870124737
33,0.20704860407886497
34,0.2070486040788372
35,0.22657601332357427
36,0.18752119483412788
37,0.11917526247758975
38,0.16799378558939082
39,0.15334822865588657
40,0.15334822865585881
41,0.20216675176768764
42,0.13870267172232684
43,0.22657601332360203
44,0.2949219456801402
45,0.2900400933689351
46,0.1826393425229783
47,0.2363397179459567
48,0.23145786563477935
49,0.17775749021177323
50,0.255867127190666
51,0.18752119483415564
52,0.24610342256831136
53,0.1338208194111495
54,0.1679937855894463
55,0.12893896709997216
56,0.17775749021177323
57,0.16799378558939082
58,0.1094115578552351
59,0.1338208194111495
60,0.13870267172232684
61,0.08988414861049802
62,0.11429341016641242
63,0.08500229629932068
64,0.11917526247758975
65,0.12405711478876709
66,0.18752119483415564
67,0.15334822865585881
68,0.1728756379005959
69,0.20704860407886497
70,0.20704860407886497
71,0.22657601332360203
72,0.14358452403350416
73,0.1728756379005959
74,0.15823008096703614
75,0.1191752624776175
76,0.1191752624776175
77,0.12405711478879483
78,0.16799378558941858
79,0.1582300809670639
80,0.13870267172232684
81,0.18752119483415564
82,0.13870267172232684
83,0.20704860407889272
84,0.06547488705461137
85,-0.20302699006041933
86,-0.3397188547734956
87,-0.22743625161633374
88,-0.2860184793504617
89,-0.2323181039274833
90,-0.20790884237156892
91,-0.25184551317222037
92,-0.32995515015114096
93,-0.3885373778852967
94,-0.48129257179777696
95,-0.4910562764201316
96,-0.466647014864245
97,-0.4910562764201316
98,-0.3250732978399359
99,-0.37389182095176465
100,-1.21845227078622
101,-2.2729323700014668
102,-2.492615724004641
103,-2.5804890656059163
104,-2.4633246101375494
105,-2.175295323777837
106,-2.05813086830947
107,-1.9409664128411308
108,-1.7164012065267518
109,-1.6773463880372774
110,-1.7310467634603115
111,-1.7993926958168496
112,-2.4047423824033936
113,-2.683007964140751
114,-3.063792444412888
115,-3.5226865616640013
116,-3.468986186241023
117,-3.434813220062726
118,-3.1614294906365736
119,-3.0052102166787327
120,-3.097965410591185
121,-3.195602456814843
122,-3.166311342947723
123,-2.8196998288538273
124,-2.5463160994276612
125,-2.292459779246218
126,-2.175295323777837
127,-2.0386034590647606
128,-1.9507301174634717
129,-1.9751393790193723
130,-1.9019115943516707
131,-1.8140382527503953
132,-1.8628567758622243
133,-1.8286838096839135
134,-1.6822282403484548
135,-1.7603378773273892
136,-1.6724645357261
137,-1.5064815571459182
138,-1.721283058837915
139,-1.809156400439218
140,-1.6871100926596598
141,-1.6822282403484965
142,-1.6675826834149505
143,-1.584591194124825
144,-1.584591194124839
145,-1.589473046436044
146,-1.4771904432788543
147,-1.50648155714596
148,-1.4576630340341035
149,-1.5699456371913207
150,-1.5553000802577333
151,-1.5406545233241873
152,-1.5797093418136754
153,-1.6334097172366677
154,-1.7310467634602837
155,-1.7993926958168496
156,-1.8091564004391765
157,-1.823801957372764
158,-1.814038252750423
159,-1.804274548128013
160,-1.8384475143062822
161,-1.7847471388833036
162,-1.74081046808268
163,-1.6919919449708511
164,-1.5650637848801434
165,-1.4674267386565136
166,-1.2965619077651405
167,-1.2965619077651265
168,-1.1598700430520086
169,-1.1061696676290025
170,-0.9938870644718685
171,-0.9597140982935854
172,-0.9694778029159541
173,-1.0622329968284066
174,-1.1159333722514126
175,-1.150106338429654
176,-1.2135704184750427
177,-1.252625236964475
178,-1.2770344985204034
179,-1.2038067138526602
180,-1.1549881907408313
181,-1.0964059630066478
182,-0.9108955751817706
183,-0.8279040858916865
184,-0.8816044613146511
185,-0.8523133474475871
186,-0.8279040858916726
187,-0.8474314951363959
188,-0.9060137228705932
189,-0.9694778029159263
190,-1.0134144737165778
191,-0.9792415075382949
192,-1.0036507690942231
193,-0.9548322459823942
194,-0.8034948243357305
195,-0.715621482734497
196,-0.5740477657102157
197,-0.47641071948659963
198,-0.3592462640182049
199,-0.32019144552878626
200,-0.25184551317222037
201,-0.2567273654834116
202,-0.2664910701057524
203,-0.2567273654834116
204,-0.1834995808156545
205,-0.08098068228088894
206,-0.01751660223551426
207,-0.007752897613131849
208,0.03130192087632842
209,0.14846637634465373
210,0.12405711478879483
211,0.12405711478878095
212,0.31933120723605457
213,0.38279528728144313
214,0.4218501057708618
215,0.4706686288826628
216,0.4413775150155711
217,0.3486223211031463
218,0.39255899190377
219,0.4511412196379535
220,0.6708245736411554
221,0.7391705059976658
222,0.8221619952877637
223,0.7977527337318493
224,0.7831071767983172
225,0.6610608690187453
226,0.5585419704839797
227,0.5683056751062927
228,0.5683056751063066
229,0.5487782658615973
230,0.6415334597740497
231,0.6708245736411554
232,0.680588278263524
233,0.6952338351970421
234,0.7342886536865162
235,0.7635797675535801
236,0.7196430967529287
237,0.7538160629312255
238,0.880744223021961
239,0.8172801429765864
240,0.7342886536865162
241,0.6366516074628447
242,0.6561790167075957
243,0.6317697551516951
244,0.4169682534596983
245,0.33397676416958655
246,0.39744084421494735
247,0.43649566270439377
248,0.42185010577087567
249,0.5146052996833281
250,0.7001156875082333
251,0.7049975398194106
252,0.6708245736411277
