time_ms,f0
348.78380648899184,
350.7883111239861,
352.7928157589802,
354.7973203939744,
356.80182502896866,
358.80632966396286,
360.81083429895705,
362.8153389339513,
364.8198435689455,
366.8243482039397,
368.8288528389339,
370.8333574739281,
372.83786210892225,
374.8423667439165,
376.8468713789107,
378.8513760139049,
380.85588064889913,
382.8603852838933,
384.8648899188876,
386.86939455388176,
388.8738991888759,
390.8784038238702,
392.8829084588644,
394.8874130938585,
396.8919177288528,
398.89642236384697,
400.9009269988411,
402.9054316338354,
404.9099362688296,
406.9144409038238,
408.9189455388181,
410.9234501738122,
412.9279548088064,
414.93245944380067,
416.9369640787948,
418.941468713789,
420.9459733487832,
422.95047798377743,
424.9549826187717,
426.9594872537659,
428.96399188876006,
430.9684965237543,
432.9730011587485,
434.9775057937427,
436.9820104287369,
438.9865150637311,
440.99101969872527,
442.9955243337195,
445.0000289687137,
447.0045336037079,
449.00903823870215,
451.01354287369634,
453.0180475086906,
455.0225521436848,
457.02705677867897,
459.0315614136731,
461.03606604866735,
463.04057068366154,
465.0450753186558,
467.04957995365,
469.0540845886442,
471.0585892236384,
473.0630938586326,
475.0675984936268,
477.07210312862105,
479.0766077636152,
481.0811123986094,
483.0856170336036,
485.0901216685978,
487.094626303592,
489.09913093858626,
491.1036355735805,
493.10814020857464,
495.1126448435689,
497.1171494785631,
499.1216541135573,
501.12615874855146,
503.1306633835457,
505.13516801853984,
507.1396726535341,
509.14417728852834,
511.1486819235225,
513.1531865585167,
515.1576911935109,
517.1621958285051,
519.1667004634993,
521.1712050984936,
523.1757097334877,
525.180214368482,
527.1847190034762,
529.1892236384704,
531.1937282734646,
533.1982329084587,
535.2027375434529,
537.2072421784471,
539.2117468134414,
541.2162514484355,
543.2207560834298,
545.225260718424,
547.2297653534182,
549.2342699884124,
551.2387746234067,
553.2432792584009,
555.247783893395,
557.2522885283893,
559.2567931633835,
561.2612977983777,
563.2658024333718,
565.2703070683662,
567.2748117033602,
569.2793163383545,
571.2838209733487,
573.2883256083429,
575.2928302433371,
577.2973348783313,
579.3018395133255,
581.3063441483197,
583.310848783314,
585.3153534183081,
587.3198580533024,
589.3243626882966,
591.3288673232908,
593.3333719582849,
595.3378765932792,
597.3423812282733,
599.3468858632675,
601.3513904982618,
603.3558951332559,
605.3603997682502,
607.3649044032444,
609.3694090382386,
611.3739136732328,
613.3784183082271,
615.3829229432212,
617.3874275782155,
619.3919322132097,
621.3964368482037,
623.400941483198,
625.4054461181922,
627.4099507531865,
629.4144553881806,
631.4189600231749,
633.4234646581691,
635.4279692931633,
637.4324739281575,
639.4369785631517,
641.4414831981459,
643.4459878331401,
645.4504924681344,
647.4549971031284,
649.4595017381228,
651.464006373117,
653.4685110081111,
655.4730156431053,
657.4775202780996,
659.4820249130937,
661.4865295480879,
663.4910341830822,
665.4955388180763,
667.5000434530706,
669.5045480880648,
671.509052723059,
673.5135573580532,
675.5180619930475,
677.5225666280415,
679.5270712630359,
681.53157589803,
683.5360805330241,
685.5405851680184,
687.5450898030126,
689.5495944380068,
691.554099073001,
693.5586037079953,
695.5631083429894,
697.5676129779837,
699.5721176129779,
701.5766222479722,
703.5811268829663,
705.5856315179605,
707.5901361529548,
709.5946407879488,
711.5991454229431,
713.6036500579373,
715.6081546929315,
717.6126593279257,
719.61716396292,
721.6216685979141,
723.6261732329083,
725.6306778679026,
727.6351825028967,
729.639687137891,
731.6441917728852,
733.6486964078794,
735.6532010428735,
737.6577056778679,
739.6622103128619,
741.6667149478562,
743.6712195828504,
745.6757242178445,
747.6802288528388,
749.684733487833,
751.6892381228272,
753.6937427578214,
755.6982473928157,
757.7027520278098,
759.7072566628041,
761.7117612977983,
763.7162659327925,
765.7207705677866,
767.7252752027808,
769.7297798377751,
771.7342844727692,
773.7387891077635,
775.7432937427577,
777.7477983777519,
779.7523030127461,
781.7568076477404,
783.7613122827345,
785.7658169177288,
787.770321552723,
789.774826187717,
791.7793308227114,
793.7838354577055,
795.7883400926997,
797.7928447276939,
799.7973493626882,
801.8018539976823,
803.8063586326766,
805.8108632676708,
807.815367902665,
809.8198725376592,
811.8243771726534,
813.8288818076476,
815.8333864426418,
817.8378910776361,
819.8423957126302,
821.8469003476245,
823.8514049826186,
825.8559096176128,
827.860414252607,
829.8649188876013,
831.8694235225954,
833.8739281575896,
835.8784327925839,
837.882937427578,
839.8874420625723,
841.8919466975665,
843.8964513325608,
845.9009559675549,
847.9054606025492,
849.9099652375434,
851.9144698725374,
853.9189745075317,
855.9234791425259,
857.9279837775201,
859.9324884125143,
861.9369930475086,
863.9414976825027,
865.946002317497,
867.9505069524912,
869.9550115874854,
871.9595162224796,
873.9640208574738,
875.968525492468,
877.9730301274622,
879.9775347624565,
881.9820393974505,
883.9865440324448,
885.991048667439,
887.9955533024332,
890.0000579374274,
892.0045625724217,
894.0090672074158,
896.01357184241,
898.0180764774043,
900.0225811123984,
902.0270857473928,
904.0315903823868,
906.0360950173812,
908.0405996523752,
910.0451042873696,
912.0496089223636,
914.054113557358,
916.058618192352,
918.0631228273464,
920.0676274623404,
922.0721320973348,
924.076636732329,
926.0811413673232,
928.0856460023174,
930.0901506373116,
932.0946552723058,
934.0991599073,
936.1036645422942,
938.1081691772883,
940.1126738122824,
942.1171784472768,
944.1216830822708,
946.1261877172652,
948.1306923522594,
950.1351969872536,
952.1397016222478,
954.144206257242,
956.1487108922362,
958.1532155272304,
960.1577201622248,
962.1622247972188,
964.1667294322132,
966.1712340672073,
968.1757387022014,
970.1802433371956,
972.18474797219,
974.189252607184,
976.1937572421784,
978.1982618771724,
980.2027665121666,
982.2072711471608,
984.2117757821552,
986.2162804171492,
988.2207850521436,
990.2252896871378,
992.229794322132,
994.2342989571262,
996.2388035921203,
998.2433082271148,
1000.2478128621088,
1002.2523174971028,
1004.2568221320972,
1006.2613267670914,
1008.2658314020856,
1010.2703360370796,
1012.274840672074,
1014.2793453070682,
1016.2838499420624,
1018.2883545770568,
1020.2928592120508,
1022.297363847045,
1024.3018684820393,
1026.3063731170334,
1028.3108777520276,
1030.3153823870218,
1032.319887022016,
1034.3243916570102,
1036.3288962920046,
1038.3334009269986,
1040.3379055619928,
1042.3424101969872,
1044.3469148319812,
1046.3514194669754,
1048.3559241019698,
1050.360428736964,
1052.364933371958,
1054.3694380069524,
1056.3739426419463,
1058.3784472769407,
1060.382951911935,
1062.3874565469291,
1064.3919611819233,
1066.3964658169175,
1068.4009704519117,
1070.405475086906,
1072.4099797219003,
1074.4144843568945,
1076.4189889918885,
1078.4234936268829,
1080.427998261877,
1082.432502896871,
1084.4370075318654,
1086.4415121668596,
1088.4460168018536,
1090.450521436848,
1092.4550260718422,
1094.4595307068364,
1096.4640353418306,
1098.4685399768248,
1100.4730446118192,
1102.4775492468134,
1104.4820538818074,
1106.4865585168018,
1108.491063151796,
1110.49556778679,
1112.5000724217844,
1114.5045770567783,
1116.5090816917727,
1118.513586326767,
1120.5180909617611,
1122.5225955967553,
1124.5271002317495,
1126.5316048667437,
1128.536109501738,
1130.5406141367323,
1132.5451187717265,
1134.5496234067205,
1136.5541280417149,
1138.558632676709,
1140.563137311703,
1142.5676419466974,
1144.5721465816916,
1146.5766512166858,
1148.58115585168,
1150.5856604866742,
1152.5901651216684,
1154.5946697566626,
1156.5991743916568,
1158.603679026651,
1160.6081836616454,
1162.6126882966394,
1164.6171929316336,
1166.621697566628,
1168.6262022016222,
1170.630706836616,
1172.6352114716103,
1174.6397161066047,
1176.6442207415987,
1178.6487253765931,
1180.6532300115873,
1182.6577346465815,
1184.6622392815757,
1186.66674391657,
1188.671248551564,
1190.6757531865585,
1192.6802578215525,
1194.6847624565469,
1196.689267091541,
1198.693771726535,
1200.6982763615292,
1202.7027809965236,
1204.7072856315178,
1206.7117902665118,
1208.7162949015062,
1210.7207995365004,
1212.7253041714946,
1214.7298088064888,
1216.734313441483,
1218.7388180764772,
1220.7433227114714,
1222.7478273464656,
1224.7523319814595,
1226.7568366164542,
1228.761341251448,
1230.7658458864423,
1232.7703505214367,
1234.774855156431,
1236.779359791425,
1238.7838644264193,
1240.7883690614135,
1242.7928736964077,
1244.797378331402,
1246.801882966396,
1248.8063876013905,
1250.8108922363845,
1252.8153968713789,
1254.819901506373,
1256.824406141367,
1258.8289107763612,
1260.8334154113556,
1262.8379200463498,
1264.8424246813438,
1266.8469293163382,
1268.8514339513324,
1270.8559385863266,
1272.8604432213208,
1274.864947856315,
1276.8694524913092,
1278.8739571263034,
1280.8784617612976,
1282.8829663962915,
1284.8874710312862,
1286.89197566628,
1288.8964803012743,
1290.9009849362687,
1292.905489571263,
1294.909994206257,
1296.914498841251,
1298.9190034762455,
1300.9235081112397,
1302.928012746234,
1304.932517381228,
1306.9370220162225,
1308.9415266512165,
1310.9460312862109,
1312.9505359212048,
1314.9550405561993,
1316.9595451911932,
1318.9640498261874,
1320.9685544611818,
1322.9730590961758,
1324.97756373117,
1326.9820683661644,
1328.9865730011586,
1330.9910776361526,
1332.995582271147,
1335.0000869061412,
1337.0045915411354,
1339.0090961761296,
1341.0136008111238,
1343.018105446118,
1345.022610081112,
1347.0271147161063,
1349.0316193511003,
1351.036123986095,
1353.040628621089,
1355.045133256083,
1357.0496378910775,
1359.0541425260717,
1361.0586471610657,
1363.06315179606,
1365.0676564310545,
1367.0721610660482,
1369.0766657010429,
1371.0811703360368,
1373.085674971031,
1375.0901796060252,
1377.0946842410194,
1379.0991888760136,
1381.103693511008,
1383.108198146002,
1385.1127027809962,
1387.1172074159906,
1389.1217120509846,
1391.1262166859788,
1393.1307213209732,
1395.1352259559674,
1397.1397305909616,
1399.1442352259558,
1401.14873986095,
1403.1532444959444,
1405.1577491309383,
1407.1622537659323,
1409.166758400927,
1411.171263035921,
1413.175767670915,
1415.1802723059095,
1417.1847769409037,
1419.1892815758977,
1421.193786210892,
1423.1982908458865,
1425.2027954808805,
1427.207300115875,
1429.2118047508689,
1431.216309385863,
1433.2208140208572,
1435.2253186558514,
1437.2298232908456,
1439.23432792584,
1441.238832560834,
1443.2433371958282,
1445.2478418308226,114.36311406959815
1447.2523464658166,113.88731399420656
1449.2568511008108,114.1067679374643
1451.2613557358052,114.94441736462714
1453.2658603707994,116.32320374095086
1455.270365005793,118.1660685316912
1457.2748696407878,120.39595320210394
1459.279374275782,122.93579921744482
1461.283878910776,125.70854804296962
1463.2883835457703,128.6371411439341
1465.2928881807643,131.64451998559397
1467.2973928157587,134.65362603320506
1469.301897450753,137.5874007520227
1471.306402085747,139.9328534856678
1473.3109067207413,142.07804362385446
1475.3154113557357,143.96479073174788
1477.3199159907297,145.5285437470259
1479.324420625724,146.70654596179634
1481.3289252607185,147.43908756971024
1483.3334298957125,147.6703664052746
1485.3379345307064,147.34792251543402
1487.3424391657009,146.42199918908128
1489.346943800695,144.8465040614979
1491.351448435689,144.7476681507985
1493.3559530706834,144.67980741382615
1495.3604577056776,144.6329151189933
1497.3649623406718,144.59261964617656
1499.369466975666,144.54385544188935
1501.3739716106602,144.47620924303044
1503.3784762456544,144.38661198644257
1505.3829808806488,144.27776663116748
1507.3874855156428,144.15443150676353
1509.391990150637,144.02205704247655
1511.3964947856314,143.8869212504432
1513.400999420625,143.75647738630218
1515.4055040556195,143.63892857361253
1517.410008690614,143.5419131557858
1519.414513325608,143.47154266230672
1521.419017960602,143.431940668908
1523.4235225955963,143.42505970103258
1525.4280272305907,143.45077254607227
1527.432531865585,143.50739612844382
1529.437036500579,143.5916841444742
1531.4415411355733,143.6982654478174
1533.4460457705677,143.8202402898611
1535.4505504055617,143.95061423204933
1537.455055040556,144.08325745154772
1539.4595596755505,144.21331090409166
1541.4640643105445,144.3373423187437
1543.4685689455384,144.45330650923074
1545.4730735805329,144.55950821600908
1547.477578215527,144.6534752858771
1549.4820828505212,144.73172577391466
1551.4865874855154,144.7906060533459
1553.4910921205096,144.82735090969092
1555.4955967555038,144.84050318131594
1557.500101390498,144.83078772863735
1559.5046060254922,144.80142572460647
1561.5091106604864,144.75687562177092
1563.5136152954808,144.7014339911582
1565.5181199304748,144.63902790087468
1567.522624565469,144.57345657204073
1569.5271292004634,144.50793159526538
1571.5316338354576,144.44480015716198
1573.5361384704515,144.38552288843758
1575.540643105446,144.33069446214634
1577.54514774044,144.27957490764018
1579.549652375434,144.2310525979774
1581.5541570104283,144.18551377330078
1583.5586616454227,144.1451178656414
1585.563166280417,144.11302920490854
1587.567670915411,144.09286997400662
1589.5721755504053,144.08801783033834
1591.5766801853997,144.10059104614575
1593.581184820394,144.13095379388065
1595.585689455388,144.17865297122813
1597.590194090382,144.24264244365637
1599.5946987253765,144.32152501025018
1601.5992033603704,144.41438889860086
1603.6037079953646,144.52097526090665
1605.608212630359,144.6411699134688
1607.6127172653532,144.7744702533518
1609.6172219003472,144.92024509410498
1611.6217265353416,145.07775411683156
1613.6262311703358,145.24629148058526
1615.63073580533,145.42537481658854
1617.6352404403242,145.6141713177414
1619.6397450753184,145.81121381208015
1621.6442497103126,146.01435638372564
1623.6487543453068,146.22127378107947
1625.653258980301,146.42922847894965
1627.6577636152952,146.6355493706148
1629.6622682502896,146.8383886403902
1631.6667728852835,147.03612795335786
1633.6712775202775,147.22751977856194
1635.675782155272,147.412416618399
1637.6802867902663,147.59133570008095
1639.6847914252603,147.76443432992292
1641.6892960602547,147.93160890706343
1643.693800695249,148.0927170167675
1645.6983053302429,148.24672710142977
1647.7028099652373,148.3924050771802
1649.7073146002317,148.52998572262024
1651.7118192352257,148.66145856091276
1653.71632387022,148.78946510010664
1655.720828505214,148.91687907838562
1657.7253331402082,149.04642176275777
1659.729837775203,149.17930340235932
1661.7343424101966,149.31515559481377
1663.7388470451908,149.45298869856634
1665.7433516801852,149.5915058282522
1667.7478563151792,149.7299497821917
1669.7523609501734,149.86885271016945
1671.7568655851678,150.01036357236487
1673.761370220162,150.15662941378173
1675.765874855156,150.3085038030301
1677.7703794901504,150.46569701411556
1679.7748841251446,150.62647941915623
1681.7793887601388,150.78783969719132
1683.783893395133,150.94661999215757
1685.7883980301272,151.09978915655583
1687.7929026651216,151.24442692328014
1689.7974073001155,151.37841479877525
1691.8019119351095,151.50075655725902
1693.806416570104,151.61143261240318
1695.8109212050983,151.71142101305622
1697.8154258400923,151.8023391221573
1699.8199304750867,151.88535959562623
1701.824435110081,151.9602693929499
1703.8289397450749,152.02551347024
1705.8334443800693,152.07864487281043
1707.8379490150635,152.11688984110808
1709.8424536500577,152.13845332455458
1711.846958285052,152.14365158178154
1713.851462920046,152.13487628590482
1715.8559675550405,152.11641211146517
1717.860472190035,152.09345449464325
1719.8649768250286,152.07072682156132
1721.8694814600228,152.0510335163001
1723.8739860950172,152.03524973887522
1725.8784907300112,152.02314266248746
1727.8829953650054,152.0135245866014
1729.8874999999998,152.00468104887938
1731.892004634994,151.9952472495892
1733.896509269988,151.98399046610422
1735.9010139049824,151.96953969106775
1737.9055185399766,151.9506320774205
1739.9100231749708,151.92636223113843
1741.914527809965,151.89607943842785
1743.9190324449592,151.85924925018136
1745.9235370799531,151.81566504594792
1747.9280417149475,151.76578124142912
1749.9325463499415,151.70947935306197
1751.937050984936,151.64566407650136
1753.9415556199303,151.57375599984235
1755.9460602549243,151.4965551533582
1757.9505648899185,151.41450300510138
1759.955069524913,151.31475632468792
1761.959574159907,151.18658141419067
1763.964078794901,151.01199426824869
1765.9685834298955,150.76577748480133
1767.9730880648897,150.42342351093228
1769.9775926998836,149.9570049562565
1771.982097334878,149.4104119455788
1773.9866019698725,148.85343189621886
1775.9911066048664,148.31871024238848
1777.9956112398606,147.8564031941208
1780.0001158748548,147.52510789651373
1782.004620509849,147.35048630190585
1784.0091251448434,147.34338079033876
1786.0136297798374,147.50301265408407
1788.0181344148316,147.8192332447044
1790.022639049826,148.27804151289976
1792.02714368482,148.8634317000055
1794.0316483198142,149.557389051584
1796.0361529548086,150.3404468240899
1798.0406575898028,151.19167208665456
1800.0451622247967,152.0888445265697
1802.0496668597912,153.00912699701462
1804.0541714947856,153.925742740548
1806.0586761297795,154.80120652607184
1808.0631807647735,155.5916385128127
1810.067685399768,156.26325884177584
1812.072190034762,156.7804693671745
1814.0766946697563,157.12005749198278
1816.0811993047505,157.282744322859
1818.0857039397447,157.29730232931058
1820.090208574739,157.2400160674129
1822.094713209733,157.14735666487985
1824.0992178447273,157.02546180550422
1826.1037224797217,156.91210895092254
1828.108227114716,156.8252417620231
1830.1127317497096,156.7529074123397
1832.1172363847045,156.69138124096793
1834.1217410196984,156.6362981472672
1836.1262456546929,156.58315502120476
1838.1307502896868,156.52899285140035
1840.135254924681,156.47122659252278
1842.1397595596752,156.40831774761577
1844.1442641946696,156.3407506435203
1846.1487688296636,156.2713088875003
1848.153273464658,156.20442187259118
1850.157778099652,156.14519445195012
1852.1622827346464,156.0973000022715
1854.1667873696408,156.06364844577035
1856.1712920046348,156.04648056946982
1858.1757966396287,156.04631409066087
1860.1803012746232,156.0615043587016
1862.1848059096176,156.0891664800233
1864.1893105446115,156.12493543894686
1866.1938151796055,156.16401366820443
1868.1983198146,156.20248463040747
1870.202824449594,156.23769329565874
1872.2073290845883,156.2680963540191
1874.2118337195825,156.29356549362438
1876.2163383545767,156.31414548189375
1878.220842989571,156.32928990014523
1880.225347624565,156.33776105703444
1882.2298522595593,156.33748954354908
1884.2343568945537,156.32536869166398
1886.238861529548,156.29849767455045
1888.2433661645416,156.25571626864854
1890.2478707995365,156.19706688109542
1892.2523754345304,156.1236668925104
1894.2568800695249,156.03787608328912
1896.2613847045188,155.94251950811872
1898.265889339513,155.84021880585095
1900.2703939745072,155.73385957391272
1902.2748986095016,155.62629255777637
1904.2794032444956,155.5195673593606
1906.2839078794896,155.41559890605316
1908.288412514484,155.31592153384634
1910.2929171494784,155.2209508241921
1912.2974217844724,155.13083997334178
1914.3019264194668,155.04559262195477
1916.3064310544607,154.96473715400634
1918.310935689455,154.88741577160633
1920.3154403244496,154.8131068031111
1922.3199449594435,154.74090060416322
1924.3244495944375,154.66965669191453
1926.328954229432,154.5994938534722
1928.333458864426,154.5310026661387
1930.3379634994203,154.4648570053567
1932.3424681344145,154.40239006227316
1934.3469727694087,154.3444090538541
1936.3514774044029,154.29084931236116
1938.355982039397,154.2411388744833
1940.3604866743913,154.1946466246161
1942.3649913093857,154.15031671097918
1944.36949594438,154.10774598328717
1946.3740005793736,154.06743759257657
1948.378505214368,154.0297056626928
1950.3830098493625,153.99429157029329
1952.3875144843569,153.96069906821415
1954.3920191193504,153.92733071263825
1956.396523754345,153.8914543318578
1958.4010283893392,153.85052655319538
1960.4055330243332,153.8023191218456
1962.4100376593276,153.74451103767228
1964.4145422943216,153.67606655777084
1966.419046929316,153.5973521513565
1968.4235515643104,153.50890562215983
1970.4280561993044,153.4121648543202
1972.4325608342983,153.3099068504121
1974.437065469293,153.20488719245577
1976.441570104287,153.09915540556295
1978.4460747392811,152.99443613020435
1980.4505793742755,152.89148986352018
1982.4550840092695,152.79005944980085
1984.459588644264,152.69053885389
1986.464093279258,152.59410051646086
1988.4685979142523,152.50182038850562
1990.4731025492465,152.41525249506995
1992.4776071842407,152.33654472298724
1994.482111819235,152.26669891043758
1996.4866164542293,152.20568010133945
1998.4911210892233,152.1529103461315
2000.4956257242177,152.10639470667942
2002.500130359212,152.06233230749024
2004.5046349942056,152.01658424878616
2006.5091396292,151.96469443541346
2008.5136442641945,151.90193291681507
2010.5181488991884,151.82416221024567
2012.5226535341828,151.72840588299056
2014.527158169177,151.61293056676993
2016.5316628041712,151.47721425261648
2018.5361674391656,151.32237507296108
2020.5406720741591,151.15040169446905
2022.5451767091536,150.9634143706759
2024.549681344148,150.76326320602368
2026.5541859791424,150.55179797647145
2028.5586906141364,150.3306543862576
2030.5631952491303,150.1025382704012
2032.5676998841247,149.87085812377896
2034.5722045191187,149.639943179591
2036.5767091541136,149.41461039018512
2038.5812137891076,149.19960128171027
2040.5857184241015,148.99811557812023
2042.5902230590957,148.81179810579468
2044.59472769409,148.64056375352172
2046.599232329084,148.48076010879063
2048.6037369640785,148.3260396530034
2050.6082415990727,148.170167532998
2052.612746234067,148.00646791954918
2054.617250869061,147.83133488259705
2056.6217555040553,147.64570519892496
2058.62626013905,147.442291772788
2060.6307647740437,147.20607758330814
2062.635269409038,146.90677648983254
2064.639774044032,146.5238914957843
2066.6442786790262,146.05166006885753
2068.6487833140204,145.49263729947344
2070.653287949015,144.84502734866868
2072.6577925840093,144.14754874036083
2074.662297219003,143.3588504821437
2076.666801853997,142.4847983668752
2078.6713064889914,141.54014900889638
2080.6758111239856,140.54842542853473
2082.68031575898,139.54143490659783
2084.6848203939744,138.53273755619549
2086.6893250289686,137.53589349043716
2088.6938296639623,136.5644628224323
2090.6983342989565,135.63200566529028
2092.7028389339507,134.75208213212062
2094.707343568946,133.9382523360327
2096.7118482039396,133.204076390136
2098.7163528389337,132.56311440753996
2100.720857473928,132.028926501354
2102.725362108922,131.61507278468756
2104.729866743916,
2106.7343713789105,
2108.7388760139047,
2110.743380648899,
2112.747885283893,
2114.7523899188873,
2116.7568945538815,
2118.7613991888757,
2120.76590382387,
2122.770408458864,
2124.7749130938582,
2126.7794177288524,
2128.7839223638466,
2130.7884269988413,
2132.792931633835,
2134.797436268829,
2136.8019409038234,
2138.8064455388176,
2140.810950173812,
2142.8154548088064,
2144.8199594438006,
2146.824464078795,
2148.8289687137885,
2150.8334733487827,
2152.837977983777,
2154.8424826187716,
2156.8469872537657,
2158.85149188876,
2160.855996523754,
2162.860501158748,
2164.865005793742,
2166.8695104287367,
2168.874015063731,
2170.878519698725,
2172.8830243337193,
2174.8875289687135,
2176.892033603707,
2178.896538238702,
2180.901042873696,
2182.9055475086902,
2184.9100521436844,
2186.9145567786786,
2188.919061413673,
2190.9235660486675,
2192.928070683661,
2194.9325753186554,
2196.9370799536496,
2198.941584588644,
2200.9460892236384,
2202.9505938586326,
2204.955098493627,
2206.9596031286205,
2208.9641077636147,
2210.968612398609,
2212.9731170336036,
2214.9776216685977,
2216.982126303592,
2218.986630938586,
2220.99113557358,
2222.995640208574,
2225.0001448435687,
2227.004649478563,
2229.009154113557,
2231.0136587485513,
2233.0181633835455,
2235.0226680185397,
2237.027172653534,
2239.031677288528,
2241.0361819235222,
2243.0406865585164,
2245.0451911935106,
2247.049695828505,
2249.0542004634995,
2251.058705098493,
2253.0632097334874,
2255.0677143684816,
2257.072219003476,
2259.07672363847,
2261.0812282734646,
2263.085732908459,
2265.0902375434525,
2267.0947421784467,
2269.099246813441,
2271.103751448435,
2273.1082560834298,
2275.112760718424,
2277.117265353418,
2279.121769988412,
2281.126274623406,
2283.1307792584003,
2285.135283893395,
2287.139788528389,
2289.1442931633833,
2291.1487977983775,
2293.1533024333717,
2295.1578070683654,
2297.16231170336,
2299.1668163383542,
2301.1713209733484,
2303.1758256083426,
2305.180330243337,
2307.184834878331,
2309.189339513325,
2311.1938441483194,
2313.1983487833136,
2315.202853418308,
2317.207358053302,
2319.211862688296,
2321.216367323291,
2323.2208719582845,
2325.2253765932787,
2327.229881228273,
2329.234385863267,
2331.2388904982613,
2333.243395133256,
2335.24789976825,
2337.2524044032443,
2339.256909038238,
2341.2614136732323,
2343.2659183082264,
2345.270422943221,
2347.2749275782153,
2349.2794322132095,
2351.2839368482037,
2353.2884414831974,
2355.292946118192,
2357.2974507531862,
2359.3019553881804,
2361.3064600231746,
2363.310964658169,
2365.315469293163,
2367.319973928157,
2369.3244785631514,
2371.3289831981456,
2373.33348783314,
2375.337992468134,
2377.342497103128,
2379.347001738123,
2381.351506373117,
2383.3560110081107,
2385.360515643105,
2387.365020278099,
2389.3695249130933,
2391.374029548088,
2393.378534183082,
2395.3830388180763,
2397.38754345307,
2399.3920480880643,
2401.3965527230584,
2403.401057358053,
2405.4055619930473,
2407.4100666280415,
2409.4145712630357,
2411.4190758980294,
2413.4235805330236,
2415.4280851680182,
2417.4325898030124,
2419.4370944380066,
2421.441599073001,
2423.446103707995,
2425.450608342989,
2427.4551129779834,
2429.4596176129776,
2431.464122247972,
2433.468626882966,
2435.47313151796,
2437.4776361529543,
2439.482140787949,
2441.4866454229427,
2443.491150057937,
2445.495654692931,
2447.5001593279253,
2449.5046639629195,
2451.509168597914,
2453.5136732329083,
2455.518177867902,
2457.5226825028963,
2459.5271871378905,
2461.5316917728846,
2463.5361964078793,
2465.5407010428735,
2467.5452056778677,
2469.549710312862,
2471.5542149478556,
2473.55871958285,
2475.5632242178444,
2477.5677288528386,
2479.572233487833,
2481.576738122827,
2483.581242757821,
2485.585747392815,
2487.5902520278096,
2489.594756662804,
2491.599261297798,
2493.603765932792,
2495.6082705677863,
2497.612775202781,
2499.6172798377747,
