eyebrow,pitch
0.6689265169471956,-1.7938743838262399
0.6792670072621306,-1.822525303172294
0.6896074975770657,-1.8093105990273313
0.6999479878920007,-1.7588704511182347
0.7102884782069359,-1.675845039171889
0.720628968521871,-1.56487454291518
0.730969458836806,-1.4305991420749906
0.7413099491517411,-1.2776590163782076
0.7516504394666761,-1.1106943455517144
0.7619909297816112,-0.9343453093223971
0.7723314200965463,-0.7532520874171403
0.7826719104114813,-0.5720548595628281
0.7930124007264163,-0.39539380548636976
0.7887038630951908,-0.2541593236583825
0.7770708114908862,-0.12498391404846891
0.7654377598865816,-0.011370987085046714
0.753804708282277,0.08279243119731944
0.7421716566779724,0.1537273641459604
0.7305386050736677,0.19783830824090742
0.7189055534693631,0.21176506363023775
0.7072725018650584,0.19234868612368336
0.6956394502607538,0.13659301075492833
0.6840063986564492,0.041722525933457946
0.6723733470521446,0.035770993236426823
0.66074029544784,0.03168467084533009
0.6491072438435354,0.0288609904243014
0.6374741922392306,0.02643454620666715
0.625841140634926,0.023498146327248285
0.6142080890306214,0.019424742627220166
0.6025750374263168,0.014029527483519467
0.5922345471113855,0.007475263084522208
0.5818940567964541,4.847842307611154e-05
0.5715535664815228,-0.007922621826628683
0.5612130761665914,-0.016059999012048024
0.5508725858516601,-0.023914845667161254
0.5405320955367288,-0.030993200055448655
0.5301916052217974,-0.036835109410317105
0.5198511149068662,-0.0410725600482811
0.5095106245919349,-0.04345724550230473
0.4991701342770035,-0.04387159191756986
0.4888296439620722,-0.042323259566458965
0.4784891536471408,-0.03891359703062069
0.4681486633322095,-0.033838084700914664
0.4578081730172781,-0.027420153128772096
0.4474676827023468,-0.020075279635917934
0.4371271923874155,-0.012224643421982422
0.4319569472299486,-0.004237359728255363
0.4371271923874125,0.003593977785605761
0.4422974375448764,0.011062690468444788
0.4474676827023403,0.01804562477323662
0.4526379278598041,0.02444069844533544
0.457808173017268,0.030099047569719616
0.4629784181747318,0.03481100231186248
0.4681486633321957,0.0383565547913762
0.4733189084896596,0.0405691940278395
0.4784891536471234,0.04136117514141044
0.4836593988045873,0.04077614654326312
0.4888296439620512,0.039008075345219106
0.4939998891195151,0.03632543305654462
0.4991701342769789,0.032986943280579314
0.5043403794344428,0.02922907952247781
0.5095106245919067,0.02528061681513369
0.5146808697493706,0.021334945257184594
0.5164042848018583,0.017533403738276256
0.5164042848018583,0.013963946033000735
0.5164042848018583,0.010662381151472585
0.5164042848018583,0.007584150800296717
0.5164042848018583,0.004662316919777486
0.5164042848018583,0.001920137461630281
0.5164042848018583,-0.0005123545704637279
0.5164042848018583,-0.0024446149422663556
0.5164042848018583,-0.003658529206937648
0.5164042848018583,-0.0039507073382268314
0.5164042848018583,-0.0031935948225928655
0.5164042848018583,-0.0013652625429874026
0.5164042848018583,0.0015070053563631671
0.5164042848018583,0.0053602145262628895
0.5164042848018583,0.010110230699398627
0.5164042848018583,0.015702150316280795
0.5164042848018583,0.02212038652042431
0.5319150202742645,0.029358063592145017
0.5474257557466709,0.03738491664307574
0.5629364912190771,0.04616293796151661
0.5784472266914834,0.055647548283826336
0.5939579621638896,0.0657962444809207
0.609468697636296,0.07657998009052461
0.6249794331087022,0.08794860655174597
0.6404901685811085,0.09981377619972984
0.6560009040535147,0.11204626992343245
0.6715116395259211,0.12450606967861534
0.6870223749983273,0.13702833183128094
0.7025331104707336,0.14945221222188182
0.7180438459431382,0.16166644222965307
0.7335545814155444,0.17357357171616639
0.7490653168879507,0.18509847898505052
0.764576052360357,0.19623228227659428
0.777070811490906,0.20700612709896177
0.7835336179377395,0.21742948585617336
0.7899964243845728,0.22749612008783376
0.7964592308314064,0.2371974541057557
0.8029220372782399,0.24647137132930014
0.8093848437250732,0.2552435597958255
0.8158476501719067,0.2635281570036685
0.8223104566187401,0.2714449646733936
0.8287732630655736,0.27915304464205026
0.835236069512407,0.28682544278580113
0.8416988759592405,0.2946260237309877
0.8481616824060739,0.3026276642008049
0.8546244888529074,0.3108081803677973
0.8610872952997408,0.31910797968073573
0.8675501017465743,0.3274489685034256
0.8740129081934078,0.3357855509535342
0.8804757146402412,0.3441497711213129
0.8765980307721433,0.3526710314343018
0.8675501017465779,0.3614786189952502
0.8585021727210124,0.3706239325463363
0.849454243695447,0.3800895258606081
0.8404063146698816,0.3897712471493099
0.8313583856443161,0.39948776581071477
0.8223104566187507,0.4090489274416301
0.8132625275931853,0.41827220755957756
0.8042145985676199,0.42698175848892783
0.7951666695420544,0.43505001238947644
0.786118740516489,0.44241698023219506
0.7770708114909236,0.4490814826008944
0.7680228824653581,0.45510241397694273
0.7589749534397927,0.4605771659697973
0.7499270244142273,0.46557635157831584
0.7408790953886619,0.47008714229137605
0.7318311663630964,0.4740158991220857
0.7344162889418283,0.4772152755167507
0.7370014115205602,0.4795182459422734
0.7395865340992922,0.48081671909727897
0.7421716566780241,0.48112973890591865
0.744756779256756,0.4806013230703502
0.7473419018354879,0.47948947883151377
0.7499270244142198,0.4781070561250842
0.7525121469929518,0.4767384797795299
0.7550972695716837,0.4755526218322979
0.7576823921504156,0.47460218118008934
0.7602675147291474,0.4738731378548716
0.7628526373078794,0.4732939729267258
0.7654377598866113,0.4727614478198336
0.7680228824653432,0.4721933793461846
0.7706080050440751,0.4715155375121774
0.773193127622807,0.4706453653296342
0.7753473964384194,0.4695068188231249
0.7766399577277928,0.46804537851587746
0.7779325190171661,0.4662218608318796
0.7792250803065394,0.46400408322417
0.7805176415959127,0.4613796037740007
0.781810202885286,0.45837578571288295
0.7831027641746593,0.45498549439922475
